,date_dob,fjc_id,fl_initial,fml_initial,id,name_first,name_last,name_middle
6354,1879-12-17,,ae,afe,6719,Arthur,Ells,F.
6355,1951-01-01,473.0,rc,rgc,672,Ransey,Cole,Guy
6356,,,jf,jpf,6720,Joseph,Flynn,P.
6357,,,pf,pmf,6721,Paul,Foti,M.
6358,,,ff,faf,6722,Frederick,Freedman,A.
6359,,,rg,rg,6723,Robert,Glass,
6360,,,ag,ag,6724,Anthony,Grillo,
6361,,,fg,fhg,6725,F,Gruendel,Herbert
6362,,,kh,kh,6726,Kimball,Haines-Hunt,
6363,,,hh,hh,6727,Harry,Hammer,
6364,1930-01-01,,dh,dfh,6728,Dennis,Harrigan,F.
6365,,,mh,mh,6729,Maxwell,Heiman,
6366,1889-05-11,3299.0,wc,wpc,673,William,Cole,Purrington
6367,1931-01-01,,fh,fxh,6730,Francis,Hennessy,X.
6368,1921-06-14,,th,tch,6731,T,Hull,Clark
6369,,,th,tch,6732,Treat,Hull,Clark
6370,,,bj,bjj,6733,Burton,Jacobson,J.
6371,,,lj,lij,6734,Leslie,Jennings,I.
6372,,,ck,cek,6735,Chrstine,Keller,E.
6373,1901-01-01,,bk,bak,6736,Bernard,Kosicki,A.
6374,1935-01-24,,jk,jkk,6737,Joanne,Kulawiz,K.
6375,1935-04-19,,sl,ssl,6738,Sidney,Landau,S.
6376,,,sl,ssl,6739,Sid,Landau,S.
6377,1886-03-24,474.0,fc,fjc,674,Frank,Coleman,Joseph
6378,1938-03-26,,wl,wjl,6740,William,Lavery,J.
6379,,,dl,dsl,6741,Douglas,Lavine,S.
6380,,,cm,cim,6742,C,McLachlan,Ian
6381,,,jm,jam,6743,Jeremy,Mellitz,A.
6382,,,sm,shm,6744,Socrates,Mihalakos,H.
6383,,,rm,rlm,6745,Raheem,Mullins,L.
6384,,,eo,eyo,6746,Edward,O'Connell,Y.
6385,,,jp,jhp,6747,Joseph,Pellegrino,H.
6386,1965-01-21,,ep,edp,6748,Eliot,Prescott,D.
6387,,,nr,ner,6749,Nicola,Rubinow,E.
6388,1914-01-09,475.0,jc,jpc,675,James,Coleman,Plemon
6389,,,ms,mrs,6750,Michael,Sheldon,R.
6390,,,ds,dfs,6751,Daniel,Spallone,F.
6391,,,es,ees,6752,E,Spear,Eugene
6392,1919-11-27,,gs,gds,6753,George,Stoughton,D.
6393,1934-11-13,,tw,tgw,6754,Thomas,West,G.
6394,1948-10-13,,pz,ptz,6755,Peter,Zarella,T.
6395,1934-07-14,,as,ars,6756,Alan,Schwartz,R.
6396,,,jb,jb,6757,Judith,Bartnoff,
6397,,,jb,jhb,6758,John,Bayly,H.
6398,,,bb,bdb,6759,Bruce,Beaudin,D.
6399,1960-01-01,3288.0,sc,sjc,676,Sharon,Coleman,Johnson
6400,,,rb,rlb,6760,Ronna,Beck,L.
6401,,,ab,ab,6761,Anna,Blackburne-Rigsby,
6402,,,jb,jeb,6762,James,Boasberg,E.
6403,,,kb,ksb,6763,Katherine,Broderick,S.
6404,,,ab,afb,6764,A,Burgess,F.
6405,,,nc,nc,6765,Nathan,Cayton,
6406,,,ec,ec,6766,Erik,Christian,
6407,,,hd,hbd,6767,Herbert,Dixon,B.
6408,,,sd,sd,6768,Stephanie,Duncan-Peters,
6409,,,se,sfe,6769,Stephen,Eilperin,F.
6410,1884-10-17,476.0,wc,wcc,677,William,Coleman,Caldwell
6411,,,ae,ace,6770,Anthony,Epstein,C.
6412,,,mf,mwf,6771,Michael,Farrell,W.
6413,,,jf,jmf,6772,John,Ferren,M.
6414,,,wg,wpg,6773,Wendell,Gardner,P.
6415,,,sg,shg,6774,Stephen,Glickman,H.
6416,,,ng,ncg,6775,Natalia,Greene,C.
6417,,,eh,enh,6776,Eugene,Hamilton,N.
6418,,,bh,bh,6777,Brian,Holeman,
6419,,,sh,srh,6778,Susan,Holmes-Winfield,R.
6420,,,kj,kbj,6779,Ketanji,Jackson,B.
6421,1898-05-25,477.0,jc,jcc,678,John,Collet,Caskie
6422,,,wk,wk,6780,Warren,King,
6423,,,ck,ck,6781,Colleen,Kollar-Kotelly,
6424,,,mk,mdk,6782,Milton,Korman,D.
6425,,,nk,nak,6783,Noel,Kramer,A.
6426,,,ll,ll,6784,Lynn,Leibovitz,
6427,1920-01-01,,jm,jm,6785,Julia,Mack,
6428,,,wm,wm,6786,Woodrow,Melvin,
6429,,,zm,zmm,6787,Zinora,Mitchell-Rankin,M.
6430,,,gm,gm,6788,Gregory,Mize,
6431,,,fn,fqn,6789,Frank,Nebeker,Q.
6432,1949-01-01,478.0,cc,clc,679,Curtis,Collier,Lynn
6433,,,nn,nn,6790,Nicholas,Nunzio,
6434,,,fp,fyp,6791,Florence,Pan,Y.
6435,,,jp,jgp,6792,John,Penn,G.
6436,,,hp,hep,6793,Hiram,Puig-Lugo,E.
6437,,,gr,gr,6794,George,Revercomb,
6438,,,rr,rr,6795,Robert,Richter,
6439,,,ar,abr,6796,Anna,Rigsby,Blackburne
6440,,,vr,vr,6797,Vanessa,Ruiz,
6441,,,mr,mar,6798,Margaret,Ryan,A.
6442,,,mr,mar,6799,Meg,Ryan,A.
6443,1869-10-09,17.0,aa,aa,68,Alexander,Akerman,
6444,1935-01-01,479.0,lc,lac,680,Lacey,Collier,A.
6445,,,fs,fs,6800,Fern,Saddler,
6446,,,ls,lfs,6801,Lee,Satterfield,F.
6447,,,fs,fes,6802,Frank,Schwelb,E.
6448,,,is,is,6803,Inez,Smith-Reid,
6449,,,jt,jt,6804,John,Terry,
6450,,,pt,pdt,6805,Phyllis,Thompson,D.
6451,,,ru,rmu,6806,Ricardo,Urbina,M.
6452,1934-01-24,,pw,prw,6807,Paul,Webber,R.
6453,,,fw,fhw,6808,Frederick,Weisberg,H.
6454,,,rw,rrw,6809,Rhonda,Winston,R.
6455,1945-01-01,480.0,ac,abc,681,Audrey,Collins,B.
6456,,,aa,ala,6810,Alto,Adams,L.
6457,,,ra,ra,6811,Royce,Agner,
6458,,,ja,jea,6812,James,Alderman,E.
6459,,,fa,fla,6813,Faye,Allen,L.
6460,1949-12-16,,ma,mea,6814,Michael,Allen,E.
6461,,,wa,wpa,6815,William,Allen,P.
6462,,,ca,ca,6816,Chris,Altenbeend,
6463,1949-01-01,,ca,cwa,6817,Chris,Altenbernd,W.
6464,,,ca,coa,6818,Charles,Andrews,O.
6465,,,jb,jdb,6819,Jennifer,Bailey,D.
6466,1902-06-21,3238.0,lc,lmc,682,Linton,Collins,McGee
6467,1943-01-15,,eb,etb,6820,Edward,Barfield,T.
6468,1925-04-15,,tb,thb,6821,Thomas,Barkdull,H.
6469,,,rb,rb,6822,Roger,Barker,
6470,,,rb,rmb,6823,Robbie,Barr,M.
6471,1930-01-01,,nb,nb,6824,Natalie,Baskin,
6472,,,tb,tb,6825,Tench,Benjamin,
6473,1932-04-16,,rb,rb,6826,Randolph,Bentley,
6474,1946-01-16,,rb,rtb,6827,Robert,Benton,T.
6475,,,jb,jrb,6828,John,Beranek,R.
6476,,,wb,wb,6829,Wendy,Berger,
6477,1952-01-01,2781.0,rc,rcc,683,Raner,Collins,Christercunean
6478,,,wb,wjb,6830,William,Berger,J.
6479,,,sb,sb,6831,Scott,Bernstein,
6480,,,rb,rlb,6832,Ross,Bilbrey,L.
6481,,,ab,amb,6833,Arthur,Birken,M.
6482,,,ab,akb,6834,Anthony,Black,K.
6483,,,ab,ab,6835,Alice,Blackwell,
6484,,,jb,jrb,6836,John,Blue,R.
6485,1934-01-01,,ab,acb,6837,Anne,Booth,Cawthon
6486,1924-01-01,,tb,tab,6838,Tyrie,Boyer,A.
6487,,,lb,lcb,6839,Lucy,Brown,C.
6488,1931-01-01,481.0,rc,rfc,684,Robert,Collins,Frederick
6489,,,sb,sb,6840,Scott,Brownell,
6490,1939-10-08,,eb,ebb,6841,Edwin,Browning,B.
6491,1923-09-13,,mb,mb,6842,Morison,Buck,
6492,,,mc,mc,6843,Monterey,Campbell,
6493,,,cc,cc,6844,Charles,Carlton,
6494,1898-01-01,,cc,cac,6845,Charles,Carroll,A.
6495,,,dc,dkc,6846,Donald,Carroll,K.
6496,,,dc,dcc,6847,Darryl,Casanueva,C.
6497,,,vc,vc,6848,Victor,Cathon,
6498,1918-08-23,,vc,vmc,6849,Victor,Cawthon,M.
6499,1912-08-26,482.0,wc,wrc,685,William,Collinson,Robert
6500,1898-01-01,,cc,cac,6850,Carroll,Charles,A.
6501,,,mc,mbc,6851,Michael,Chavies,B.
6502,,,dc,dc,6852,Douglas,Chumbley,
6503,,,cc,cjc,6853,Cory,Ciklin,J.
6504,,,jc,jc,6854,Johnson,Clarence,
6505,,,nc,nac,6855,Nikki,Clark,Ann
6506,,,nc,nc,6856,Nance,Clayton,
6507,,,cc,cc,6857,Curtis,Clinton,
6508,1932-08-05,,wc,wc,6858,Warren,Cobb,
6509,,,jc,jpc,6859,Jay,Cohen,P.
6510,1963-01-01,3024.0,sc,smc,686,Steven,Colloton,M.
6511,,,wc,wc,6860,Walter,Colbath,
6512,,,bc,bcc,6861,Burton,Conner,C.
6513,,,hc,hcc,6862,Howell,Cook,Charles
6514,1949-04-10,,cc,cwc,6863,Charles,Cope,W.
6515,1946-01-01,,gc,gbc,6864,Gerald,Cope,B.
6516,1962-01-01,,ac,aac,6865,Angel,Cortiñas,A.
6517,,,jc,jc,6866,Joe,Cowart,
6518,,,jc,jc,6867,John,Cox,
6519,1915-01-01,,gc,gc,6868,Grady,Crawford,
6520,,,mc,mc,6869,Marva,Crenshaw,
6521,1945-01-01,2976.0,rc,rmc,687,Rosemary,Collyer,M.
6522,,,sc,scc,6870,Spencer,Cross,C.
6523,,,dd,dkd,6871,Dorian,Damoorgian,K.
6524,,,pd,pd,6872,Paul,Danahy,
6525,1926-06-12,,cd,cwd,6873,C,Daniel,Welborn
6526,,,jd,jcd,6874,James,Dauksch,C.
6527,,,kd,kd,6875,Kevin,Davey,
6528,,,ld,ld,6876,Lisa,Davidson,
6529,1948-01-01,,cd,cad,6877,Charles,Davis,A.
6530,,,od,od,6878,Orvil,Dayton,
6531,,,jd,jwd,6879,John,Dell,W.
6532,1846-06-25,483.0,lc,lbc,688,LeBaron,Colt,Bradford
6533,,,jd,jd,6880,John,Dewell,
6534,,,gd,gd,6881,George,Diamantis,
6535,,,ad,asd,6882,Amy,Donner,Steele
6536,,,jd,jcd,6883,James,Downey,C.
6537,,,rd,rld,6884,Robert,Doyel,L.
6538,1919-01-01,,cd,cd,6885,Carl,Durance,
6539,1921-07-30,,wd,wld,6886,William,Durden,L.
6540,,,rd,rd,6887,Roger,Dykes,
6541,,,ke,ke,6888,Kevin,Emas,
6542,,,re,rwe,6889,Richard,Ervin,W.
6543,1911-08-13,484.0,bc,btc,689,Bertram,Combs,Thomas
6544,,,je,je,6890,Jack,Espinosa,
6545,,,ke,kie,6891,Kerry,Evander,I.
6546,,,jf,jaf,6892,Jack,Falk,A.
6547,,,gf,gf,6893,Gary,Farmer,
6548,,,cf,cf,6894,Crockett,Farnell,
6549,,,of,of,6895,Otis,Farrington,
6550,1952-01-01,,if,iff,6896,Ivan,Fernandez,F.
6551,1937-01-01,,jf,jgf,6897,John,Fletcher,G.
6552,,,mf,mbf,6898,Mary,Flores,B.
6553,,,af,aof,6899,Alan,Forst,Orantes
6554,1920-03-29,18.0,aa,aaa,69,Anthony,Alaimo,A.
6555,1926-10-16,485.0,jc,jac,690,James,Comiskey,August
6556,1926-08-12,,rf,rhf,6900,Richard,Frank,H.
6557,,,cf,cf,6901,Carolyn,Fulmer,
6558,,,mg,mg,6902,Michael,Gates,
6559,,,wg,wg,6903,Wetherington,Gerald,
6560,,,jg,jdg,6904,Jonathan,Gerber,D.
6561,,,dg,dmg,6905,David,Gersten,M.
6562,,,mg,mbg,6906,Marc,Gilner,B.
6563,,,hg,hg,6907,Hugh,Glickstein,
6564,,,mg,mpg,6908,Mario,Goderich,P.
6565,,,mg,mhg,6909,Marc,Gold,H.
6566,1925-01-01,486.0,rc,rpc,691,Richard,Conaboy,Paul
6567,1946-10-25,,rg,rg,6910,Renee,Goldenberg,
6568,,,mg,mg,6911,Murray,Goldman,
6569,,,hg,hg,6912,Helio,Gomez,
6570,1934-11-14,,gg,gg,6913,Gilbert,Goshorn,
6571,,,mg,mbg,6914,Melvia,Green,B.
6572,,,og,olg,6915,Oliver,Green,L.
6573,,,wg,wcg,6916,William,Gridley,C.
6574,,,rg,rmg,6917,Robert,Gross,M.
6575,,,mg,mg,6918,Mel,Grossman,
6576,,,bg,bg,6919,Bobby,Gunther,
6577,1938-01-01,487.0,kc,kc,692,Kenneth,Conboy,
6578,,,dh,dh,6920,Dekle,Hal,
6579,,,vh,vth,6921,Vincent,Hall,Thomas
6580,,,jh,jch,6922,James,Hankinson,C.
6581,,,mh,mh,6923,Major,Harding,
6582,,,hh,hhh,6924,Henry,Harnage,H.
6583,,,ch,cmh,6925,Charles,Harris,M.
6584,1918-01-01,,rh,rmh,6926,Robert,Haverfield,M.
6585,,,ph,pmh,6927,Paul,Hawkes,M.
6586,,,lh,leh,6928,Lee,Haworth,E.
6587,1919-12-11,,wh,wph,6929,William,Hay,P.
6588,1887-07-14,488.0,ac,abc,693,Abraham,Conger,Benjamin
6589,,,fh,fah,6930,Fred,Hazouri,A.
6590,1905-01-20,,nh,nh,6931,Norman,Hendry,
6591,,,ph,ph,6932,Patti,Henning,
6592,,,gh,gwh,6933,George,Hersey,W.
6593,,,th,tfh,6934,T,Hobson,Frank
6594,,,jh,jh,6935,John,Hodges,
6595,,,ah,ajh,6936,Alfred,Horowitz,J.
6596,1913-01-01,,mh,mh,6937,Mallory,Horton,
6597,,,ph,pah,6938,Phillip,Hubbart,A.
6598,,,bj,bwj,6939,Bruce,Jacobus,Waldron
6599,1882-01-07,489.0,ec,eac,694,Edward,Conger,A.
6600,,,jj,jej,6940,James,Joanos,E.
6601,,,dj,dj,6941,Dell,John,
6602,,,hj,hj,6942,Hoy,John,
6603,,,dj,dmj,6943,Dewey,Johnson,M.
6604,1937-06-29,,jj,jrj,6944,James,Jorgenson,R.
6605,,,bj,bj,6945,Baker,Joseph,
6606,,,dj,dj,6946,Durant,Joseph,
6607,1951-09-14,,ck,cjk,6947,Charles,Kahn,J.
6608,1893-11-02,,ak,aok,6948,A,Kanner,O.
6609,,,pk,pjk,6949,Patricia,Kelly,J.
6610,1789-10-12,490.0,ac,ac,695,Alfred,Conkling,
6611,,,nk,nk,6950,Nelly,Khouzam,
6612,,,hk,hmk,6951,Herbert,Klein,M.
6613,,,lk,lk,6952,Larry,Klein,
6614,,,mk,mwk,6953,Mark,Klingensmith,W.
6615,1919-12-04,,fk,fxk,6954,Francis,Knuck,X.
6616,,,ek,eak,6955,Elizabeth,Kovachevich,A.
6617,,,dk,dk,6956,David,Krathen,
6618,,,kk,kk,6957,Kathleen,Kroll,
6619,1967-01-01,,bl,bl,6958,Barbara,Lagoa,
6620,,,wl,wl,6959,Warren,Lamar,
6621,1956-01-01,3232.0,wc,wmc,696,William,Conley,Martin
6622,,,sl,sfl,6960,Stewart,Lamotte,F.
6623,1955-01-01,,el,ecl,6961,Edward,Larose,C.
6624,1939-03-24,,ll,lal,6962,L,Lawrence,Arthur
6625,,,cl,cal,6963,C,Lawson,Alan
6626,,,tl,tl,6964,Thomas,Lee,
6627,1929-06-10,,jl,jel,6965,James,Lehan,E.
6628,,,gl,gkl,6966,Gavin,Letts,K.
6629,,,jl,jrl,6967,Jeffrey,Levenson,R.
6630,,,sl,sdl,6968,Spencer,Levine,D.
6631,,,dl,dll,6969,David,Levy,L.
6632,1939-01-01,491.0,sc,sbc,697,Suzanne,Conlon,B.
6633,1953-01-06,,jl,jl,6970,Joseph,Lewis,
6634,,,wl,wl,6971,Woodie,Liles,
6635,,,pl,pl,6972,Paul,Logan,
6636,1955-01-01,,tl,tl,6973,Thomas,Logue,
6637,1910-01-09,,al,al,6974,Aquilino,Lopez,
6638,,,ml,mcl,6975,Matthew,Lucas,C.
6639,,,gm,gm,6976,Gerald,Mager,
6640,1959-10-01,,sm,sm,6977,Scott,Makar,
6641,,,dm,dm,6978,Dennis,Maloney,
6642,,,rm,rtm,6979,Robert,Mann,T.
6643,1934-01-01,492.0,pc,pac,698,Patrick,Conmy,Anthony
6644,1932-01-01,,pm,pmm,6980,Paul,Marko,M.
6645,,,pm,pm,6981,Paul Iii,Marko,
6646,,,km,km,6982,Kenneth,Marra,
6647,,,sm,sm,6983,Simone,Marstiller,
6648,,,mm,mm,6984,Mounts,Marvin,
6649,,,mm,mm,6985,Melanie,May,
6650,,,dm,dm,6986,David,McCain,
6651,,,tm,tpm,6987,Timothy,Mccarthy,P.
6652,1914-01-01,,gm,gpm,6988,Guyte,McCcord,P.
6653,,,jm,jm,6989,John,McNatt,
6654,1909-12-28,493.0,bc,bcc,699,Ben,Connally,Clarkson
6655,,,jm,jpm,6990,Joseph,McNulty,P.
6656,,,mm,mm,6991,Manuel,Menendez,
6657,,,em,eam,6992,Elizabeth,Metzger,A.
6658,1919-08-15,,em,erm,6993,E,Mills,Richard
6659,,,dm,drm,6994,Dick,Mills,Richard
6660,,,cm,cem,6995,Charles,Miner,E.
6661,,,lm,lm,6996,Leroy,Moe,
6662,,,dm,dam,6997,David,Monaco,A.
6663,,,jm,jm,6998,James,Moody,
6664,,,cm,cm,6999,Cecelia,Moore,
6665,1767-03-15,,aj,aj,7,Andrew,Jackson,
6666,1925-08-14,19.0,aa,ala,70,Arthur,Alarcon,Lawrence
6667,1897-09-20,494.0,jc,jcc,700,James,Connell,C.
6668,1927-08-05,,jm,jhm,7000,John,Moore,H.
6669,,,rm,rm,7001,Robert,Morris,
6670,,,cm,cm,7002,Celeste Hardee,Muir,
6671,1918-01-01,,rn,rgn,7003,Raymond,Nathan,G.
6672,1930-01-16,,jn,jn,7004,Joseph,Nesbitt,
6673,,,wn,wn,7005,William,Norris,
6674,1954-01-01,,sn,stn,7006,Stevan,Northcutt,T.
6675,,,ao,ao,7007,Archie,Odom,
6676,,,mo,mo,7008,Melvin,Orfinger,
6677,,,ro,ro,7009,Richard,Orfinger,
6678,1957-01-01,2943.0,cc,ccc,701,Christopher,Conner,C.
6679,,,to,tto,7010,Timothy,Osterhaus,T.
6680,1920-10-25,,to,tto,7011,T,Ott,Truett
6681,,,mo,mo,7012,Murray,Overstreet,
6682,,,jp,jrp,7013,J,Padgett,Rogers
6683,1947-01-28,,pp,pjp,7014,Philip,Padovano,J.
6684,,,wp,wdp,7015,William,Palmer,D.
6685,,,bp,bp,7016,Barbara,Pariente,
6686,,,jp,jsp,7017,James,Parker,S.
6687,1940-03-13,,jp,jrp,7018,Jerry,Parker,R.
6688,1939-01-01,,dp,dfp,7019,David,Patterson,F.
6689,1920-03-27,496.0,wc,wcc,702,William,Conner,Curtis
6690,,,mp,mp,7020,Maurice,Paul,
6691,1930-01-01,,dp,dsp,7021,Daniel,Pearson,S.
6692,1913-01-01,,tp,tp,7022,Tillman,Pearson,
6693,,,rp,rlp,7023,Robert,Pegg,L.
6694,1935-12-31,,ep,ep,7024,Earle,Peterson,
6695,,,wp,wcp,7025,William,Pierce,C.
6696,,,rp,rp,7026,Robert,Pleus,
6697,,,mp,mp,7027,Mark,Polen,
6698,,,rp,rp,7028,Ricky,Polston,
6699,,,dp,dp,7029,Dick,Prince,
6700,1895-04-13,497.0,ac,ajc,703,Aloysius,Connor,Joseph
6701,,,mp,mp,7030,Mark,Purdy,
6702,,,mr,mer,7031,Michael,Raiden,E.
6703,,,tr,tr,7032,Tonya,Rainwater,
6704,,,jr,jr,7033,Juan,Ramirez,
6705,,,jr,jsr,7034,John,Rawls,S.
6706,1970-06-06,,sr,swr,7035,Stephanie,Ray,W.
6707,,,jr,jar,7036,John,Reed,Alton
6708,,,tr,tsr,7037,Thomas,Reese,S.
6709,,,cr,ccr,7038,Carroll,Ret,Charles
6710,,,gr,gr,7039,George,Richardson,
6711,1852-07-03,495.0,hc,hgc,704,Henry,Connor,Groves
6712,1926-09-24,,lr,lr,7040,Leonard,Rivkind,
6713,,,cr,cer,7041,Charles,Roberts,E.
6714,,,lr,lcr,7042,L,Roberts,Clayton
6715,,,er,er,7043,Edward,Rodgers,
6716,,,ar,ar,7044,Anthony,Rondolino,
6717,,,rr,rr,7045,Robin,Rosenberg,
6718,,,jr,jr,7046,Jay,Rosman,
6719,,,lr,lbr,7047,Leslie,Rothenberg,B.
6720,1970-08-05,,lr,lsr,7048,Lori,Rowe,S.
6721,,,mr,mr,7049,Morrow,Russell,
6722,1949-01-01,3031.0,gc,gec,705,Glen,Conrad,Edward
6723,,,ss,sjs,7050,Samuel,Salario,J.
6724,1938-07-18,,es,ejs,7051,E,Salcines,J.
6725,1948-01-01,,vs,ves,7052,Vance,Salter,E.
6726,,,ss,ss,7053,Spector,Samuel,
6727,1929-01-02,,js,jbs,7054,James,Sanderlin,B.
6728,,,hs,hs,7055,Harry,Sandler,
6729,1916-01-01,,rs,rms,7056,Richard,Sauls,M.
6730,,,ts,ts,7057,Thomas,Sawaya,
6731,1966-08-13,,es,eas,7058,Edwin,Scales,A.
6732,,,ls,ls,7059,Larry,Schack,
6733,1958-01-01,3085.0,rc,rjc,706,Robert,Conrad,James
6734,1926-04-25,,js,jms,7060,John,Scheb,M.
6735,,,js,js,7061,Jack,Schemer,
6736,1934-07-23,,js,jrs,7062,Jack,Schoonover,R.
6737,,,rs,rs,7063,Robert,Scola,
6738,1926-08-30,,rs,res,7064,Russell,Seay,E.
6739,,,hs,hs,7065,Harold,Sebring,
6740,,,gs,gas,7066,George,Shahood,A.
6741,1900-07-01,,gs,gts,7067,George,Shannon,T.
6742,1936-06-26,,ws,ws,7068,Winifred,Sharp,
6743,,,fs,fas,7069,Frank,Shepherd,A.
6744,1948-01-01,2951.0,jc,jfc,707,Joy,Conti,Flowers
6745,1934-01-01,,rs,rls,7070,Robert,Shevin,L.
6746,,,ds,dbs,7071,Douglass,Shivers,B.
6747,,,as,ams,7072,Arden,Siegendorf,M.
6748,,,ms,ms,7073,Morris,Silberman,
6749,,,ds,dhs,7074,Daniel,Sleet,H.
6750,,,fs,fs,7075,Fredricka,Smith,
6751,,,ls,lgs,7076,Larry,Smith,G.
6752,,,ms,mts,7077,Maura,Smith,T.
6753,,,rs,rps,7078,Robert,Smith,P.
6754,,,ss,sns,7079,Sherman,Smith,N.
6755,1922-01-01,498.0,sc,sc,708,Samuel,Conti,
6756,,,rs,rs,7080,Rodolfo,Sorondo,
6757,,,ss,ss,7081,Sam,Spector,
6758,,,ms,ms,7082,Matthew,Stevenson,
6759,,,ws,wms,7083,W,Stevenson,Matthew
6760,,,bs,bjs,7084,Barry,Stone,J.
6761,,,js,js,7085,Jeffrey,Streitfeld,
6762,,,ts,tes,7086,Thomas,Stringer,E.
6763,,,rs,rjs,7087,Richard,Suarez,J.
6764,1923-01-01,,rs,rhs,7088,Richard,Swann,H.M.
6765,,,rs,rs,7089,Ronald,Swanson,
6766,1920-04-02,499.0,lc,ljc,709,Leroy,Contie,John
6767,,,ct,ct,7090,Carole,Taylor,
6768,,,ht,ht,7091,Hugh,Taylor,
6769,1954-01-11,,bt,blt,7092,Bradford,Thomas,L.
6770,,,et,et,7093,Elwyn,Thomas,
6771,,,et,ert,7094,Emerson,Thompson,R.
6772,,,ft,flt,7095,Ford,Thompson,L.
6773,1908-09-18,,bt,bct,7096,Benjamin,Thornal,C.
6774,,,jt,jwt,7097,John,Thornton,W.
6775,,,et,eft,7098,Edward,Threadgill,F.
6776,,,vt,vt,7099,Victor,Tobin,
6777,1936-01-01,20.0,wa,wha,71,William,Albritton,Harold
6778,1962-01-01,3420.0,rc,rc,710,Rudolph,Contreras,
6779,,,vt,vgt,7100,Vincent,Torpy,G.
6780,1922-08-19,,fu,fu,7101,Frank,Upchurch,
6781,,,ju,ju,7102,John,Upchurch,
6782,1945-08-21,,wv,wav,7103,William,Van Nortwick,A.
6783,,,cv,cv,7104,Craig,Villanti,
6784,,,tw,trw,7105,Tom,Waddell,R.
6785,,,jw,jhw,7106,James,Walden,H.
6786,,,ww,wmw,7107,William,Walker,M.
6787,1947-01-01,,dw,daw,7108,Douglas,Wallace,A.
6788,,,fw,frw,7109,F,Wallis,Rand
6789,1950-01-01,500.0,ac,acc,711,Anne,Conway,C.
6790,,,mw,mw,7110,Martha,Warner,
6791,1914-01-20,,rw,rw,7111,Roger,Waybright,
6792,1949-02-12,,pw,pdw,7112,Peter,Webster,D.
6793,,,pw,pmw,7113,Peter,Weinstein,M.
6794,,,lw,law,7114,Linda,Wells,Ann
6795,1927-05-15,,ww,wlw,7115,Winifred,Wentworth,L.
6796,1935-01-01,,jw,jdw,7116,John,Wessell,D.
6797,1970-08-26,,tw,tkw,7117,T,Wetherell,Kent
6798,1947-05-12,,jw,jww,7118,James,Whatley,W.
6799,1898-08-01,,jw,jfw,7119,Jack,White,Farrington
6800,1934-09-01,501.0,jc,jec,712,John,Conway,Edwards
6801,,,kw,kfw,7120,Keith,White,F.
6802,,,jw,jkw,7121,J,Wigginton,Klein
6803,,,jw,jtw,7122,John,Wigginton,T.
6804,1951-01-01,,dw,dw,7123,Dimitrouleas,William,
6805,,,fw,fw,7124,Fuente,William,
6806,,,lw,lw,7125,Levens,William,
6807,,,mw,mw,7126,Meadow,William,
6808,,,rw,rw,7127,Roby,William,
6809,,,ew,ew,7128,Edgar,Williams Robert,
6810,,,rw,rw,7129,Robert,Williams Robert,
6811,1959-01-01,3008.0,lc,lsc,713,L.,Coogler,Scott
6812,1950-06-15,,jw,jrw,7130,James,Wolf,R.
6813,,,mw,mw,7131,Melvin,Woodrow,
6814,,,ez,eez,7132,E,Zehmer,Earle
6815,,,aa,aha,7133,A,Adams,Harris
6816,,,ga,ga,7134,Gary,Andrews,
6817,,,hb,hb,7135,Harold,Banke,
6818,,,ab,aeb,7136,Anne,Barnes,Elizabeth
6819,,,db,dtb,7137,Dorothy,Beasley,Toth
6820,1914-01-26,,jb,jsb,7138,John,Bell,Sammons
6821,,,rb,rcb,7139,Reason,Bell,Chesnutt
6822,1952-02-08,2998.0,dc,dlc,714,Deborah,Cook,L.
6823,,,db,db,7140,Debra,Bernes,
6824,1925-01-30,,ab,ab,7141,Aw,Birdsong,
6825,,,bb,bb,7142,Buck,Birdsong,
6826,1939-05-06,,gb,gab,7143,G,Blackburn,Alan
6827,1962-01-01,,mb,mpb,7144,Michael,Boggs,P.
6828,1968-01-01,4237586.0,eb,elb,7145,Elizabeth,Branch,L.
6829,,,gc,gc,7146,George,Carley,
6830,1885-06-10,,ic,ic,7147,Ira,Carlisle,
6831,1906-12-29,,hc,hsc,7148,H,Clark,Sol
6832,1903-07-20,,wc,wvc,7149,William,Custer,Vance
6833,1924-04-14,502.0,hc,hdc,715,Harold,Cook,Dale
6834,1925-01-01,,bd,bdd,7150,Braswell,Deen,D.
6835,1969-11-13,,sd,sld,7151,Stephen,Dillard,Louis A.
6836,,,sd,sd,7152,Sara,Doyle,
6837,1904-10-31,,he,hce,7153,Homer,Eberhardt,Christian
6838,1939-03-26,,fe,fme,7154,Frank,Eldridge,M.
6839,1960-10-26,,je,jje,7155,John,Ellington,J.
6840,1906-05-03,,re,re,7156,Randall,Evans,
6841,1882-02-14,,bg,bcg,7157,Bernard,Gardner,Clay
6842,1882-08-31,,jg,jbg,7158,John,Guerry,Benjamin
6843,,,fh,fh,7159,Frank,Harwell,
6844,1930-01-01,503.0,jc,jac,716,Julian,Cook,Abele
6845,1849-07-01,,bh,bhh,7160,Benjamin,Hill,Harvey
6846,,,wj,wfj,7161,William,Jenkins,Franklin
6847,,,ej,ehj,7162,Edward,Johnson,H.
6848,1911-07-20,,gj,gsj,7163,George,Joslin,Stanley
